|param: value|
|experiment_name:  pc_actor_critic_adam_tanh_ts10_bench_mt10_clip1|
|seed:  3|
|write_logs_to_file:  False|
|save_model:  False|
|env_name:  halfcheetah|
|num_envs:  256|
|num_train_levels:  200|
|distribution_mode:  easy|
|arm_means:  (1.0, 0.9)|
|deterministic_rewards:  True|
|episode_length:  1000|
|eval_env:  True|
|num_eval_episodes:  10|
|eval_every:  10|
|total_timesteps:  1000000|
|unroll_length:  32|
|gamma:  0.99|
|gae_lambda:  0.95|
|learning_rate:  0.0003|
|value_learning_rate:  0.0003|
|target_scale:  1.0|
|pc_steps_per_update:  1|
|update_epochs:  2|
|num_minibatches:  4|
|normalize_advantages:  True|
|max_t1:  10|
|normalize_rewards:  True|
|exp_std:  True|
|state_indep_std:  False|
|optimizer:  adam|
|max_grad_norm:  1.0|
|width:  64|
|depth:  2|
|act_fn:  tanh|
|policy_init_logit_bias:  None|
|checkpoint_dir:  /workspace/PCPG/outputs/checkpoints|
INFO:2026-07-24 09:34:43,084:jax._src.xla_bridge:924: Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
INFO:2026-07-24 09:34:43,086:jax._src.xla_bridge:924: Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
E0724 09:34:43.920381   21457 ptx_compiler_helpers.cc:87] *** WARNING *** Invoking ptxas with version 12.4.131, which corresponds to a CUDA version <=12.6.2. CUDA versions 12.x.y up to and including 12.6.2 miscompile certain edge cases around clamping.
Please upgrade to CUDA 12.6.3 or newer.
Using JAX default device: cuda:0.
/usr/local/lib/python3.11/dist-packages/brax/io/mjcf.py:480: UserWarning: Brax System, piplines and environments are not actively being maintained. Please see MJX for a well maintained JAX-based physics engine: https://github.com/google-deepmind/mujoco/tree/main/mjx. For a host of environments that use MJX, see: https://github.com/google-deepmind/mujoco_playground.
  warnings.warn(
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
{'training/total_steps': 8192, 'training/updates': 1, 'training/walltime': np.float64(27.318), 'training/update_time': np.float64(27.318), 'training/policy_pc_loss': 4.599518299102783, 'training/value_pc_loss': 2.1930131912231445, 'training/mean_value': 0.004279240034520626, 'training/mean_reward': -0.1685330718755722, 'training/mean_advantage_abs': 0.742780864238739, 'diag/policy_grad_norm_max': 0.6408138871192932, 'diag/policy_grad_norm_mean': 0.6188213229179382, 'diag/value_explained_var': -0.01835179328918457, 'diag/log_std_mean': 0.015925928950309753, 'diag/log_std_min': -0.8360897302627563, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0338541679084301, 'diag/mu_abs_mean': 0.2851608097553253, 'diag/policy_drift_mean': 0.015664497390389442, 'diag/policy_drift_max': 0.10424602031707764, 'diag/policy_kl_mean': 0.004589804448187351, 'diag/policy_kl_max': 0.01927405595779419, 'diag/mu_target_mag_mean': 1.0043613910675049, 'diag/mu_target_mag_max': 16.08465576171875, 'diag/pretanh_sat_frac': 0.07967122395833333}
{'training/total_steps': 16384, 'training/updates': 2, 'training/walltime': np.float64(29.018), 'training/update_time': np.float64(1.202), 'training/policy_pc_loss': 4.5679931640625, 'training/value_pc_loss': 0.2767385244369507, 'training/mean_value': -0.0046868715435266495, 'training/mean_reward': -0.0450773686170578, 'training/mean_advantage_abs': 0.7901339530944824, 'diag/policy_grad_norm_max': 0.6695442795753479, 'diag/policy_grad_norm_mean': 0.623599112033844, 'diag/value_explained_var': -0.04965853691101074, 'diag/log_std_mean': -0.0096509400755167, 'diag/log_std_min': -0.8023417592048645, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0187174491584301, 'diag/mu_abs_mean': 0.263033002614975, 'diag/policy_drift_mean': 0.011606363579630852, 'diag/policy_drift_max': 0.07895791530609131, 'diag/policy_kl_mean': 0.003386255819350481, 'diag/policy_kl_max': 0.016470670700073242, 'diag/mu_target_mag_mean': 0.8555175065994263, 'diag/mu_target_mag_max': 15.361815452575684, 'diag/pretanh_sat_frac': 0.074951171875}
{'training/total_steps': 24576, 'training/updates': 3, 'training/walltime': np.float64(30.227), 'training/update_time': np.float64(1.201), 'training/policy_pc_loss': 4.6114630699157715, 'training/value_pc_loss': 0.13179144263267517, 'training/mean_value': -0.021452462300658226, 'training/mean_reward': -0.02684420719742775, 'training/mean_advantage_abs': 0.7787067890167236, 'diag/policy_grad_norm_max': 0.619740903377533, 'diag/policy_grad_norm_mean': 0.5910834074020386, 'diag/value_explained_var': -0.036763548851013184, 'diag/log_std_mean': -0.02804255485534668, 'diag/log_std_min': -0.7542309761047363, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0126953125, 'diag/mu_abs_mean': 0.2595582604408264, 'diag/policy_drift_mean': 0.010953969322144985, 'diag/policy_drift_max': 0.07660999149084091, 'diag/policy_kl_mean': 0.0033085024915635586, 'diag/policy_kl_max': 0.015176534652709961, 'diag/mu_target_mag_mean': 0.8236396312713623, 'diag/mu_target_mag_max': 14.923413276672363, 'diag/pretanh_sat_frac': 0.06734212239583333}
{'training/total_steps': 32768, 'training/updates': 4, 'training/walltime': np.float64(31.434), 'training/update_time': np.float64(1.199), 'training/policy_pc_loss': 4.797303676605225, 'training/value_pc_loss': 0.08333519101142883, 'training/mean_value': -0.026323620229959488, 'training/mean_reward': -0.02137744054198265, 'training/mean_advantage_abs': 0.782956600189209, 'diag/policy_grad_norm_max': 0.5793933272361755, 'diag/policy_grad_norm_mean': 0.556342601776123, 'diag/value_explained_var': -0.02324855327606201, 'diag/log_std_mean': -0.03736749663949013, 'diag/log_std_min': -0.822433352470398, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.008463541977107525, 'diag/mu_abs_mean': 0.2599286437034607, 'diag/policy_drift_mean': 0.010616815648972988, 'diag/policy_drift_max': 0.07546383142471313, 'diag/policy_kl_mean': 0.003024817444384098, 'diag/policy_kl_max': 0.016276955604553223, 'diag/mu_target_mag_mean': 0.7368704080581665, 'diag/mu_target_mag_max': 10.663394927978516, 'diag/pretanh_sat_frac': 0.0633544921875}
{'training/total_steps': 40960, 'training/updates': 5, 'training/walltime': np.float64(32.645), 'training/update_time': np.float64(1.203), 'training/policy_pc_loss': 5.0925726890563965, 'training/value_pc_loss': 0.0737488865852356, 'training/mean_value': -0.04410814493894577, 'training/mean_reward': -0.019582627341151237, 'training/mean_advantage_abs': 0.7750762701034546, 'diag/policy_grad_norm_max': 0.5954998135566711, 'diag/policy_grad_norm_mean': 0.5637350678443909, 'diag/value_explained_var': 0.07664817571640015, 'diag/log_std_mean': -0.05212562531232834, 'diag/log_std_min': -0.8514794707298279, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.00732421875, 'diag/mu_abs_mean': 0.2670403718948364, 'diag/policy_drift_mean': 0.009108854457736015, 'diag/policy_drift_max': 0.06246165558695793, 'diag/policy_kl_mean': 0.002876455895602703, 'diag/policy_kl_max': 0.013804197311401367, 'diag/mu_target_mag_mean': 0.7638626098632812, 'diag/mu_target_mag_max': 11.372371673583984, 'diag/pretanh_sat_frac': 0.059041341145833336}
{'training/total_steps': 49152, 'training/updates': 6, 'training/walltime': np.float64(33.845), 'training/update_time': np.float64(1.193), 'training/policy_pc_loss': 5.111324310302734, 'training/value_pc_loss': 0.06324939429759979, 'training/mean_value': -0.061532046645879745, 'training/mean_reward': -0.019593486562371254, 'training/mean_advantage_abs': 0.7805025577545166, 'diag/policy_grad_norm_max': 0.6167685985565186, 'diag/policy_grad_norm_mean': 0.5701633095741272, 'diag/value_explained_var': 0.0768325924873352, 'diag/log_std_mean': -0.06638351082801819, 'diag/log_std_min': -0.862652063369751, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0066731772385537624, 'diag/mu_abs_mean': 0.2635437846183777, 'diag/policy_drift_mean': 0.009396316483616829, 'diag/policy_drift_max': 0.06170845404267311, 'diag/policy_kl_mean': 0.003120078705251217, 'diag/policy_kl_max': 0.015912353992462158, 'diag/mu_target_mag_mean': 0.7872738838195801, 'diag/mu_target_mag_max': 13.155985832214355, 'diag/pretanh_sat_frac': 0.058980305989583336}
{'training/total_steps': 57344, 'training/updates': 7, 'training/walltime': np.float64(35.013), 'training/update_time': np.float64(1.159), 'training/policy_pc_loss': 5.555485725402832, 'training/value_pc_loss': 0.051352255046367645, 'training/mean_value': -0.06585874408483505, 'training/mean_reward': -0.01614459604024887, 'training/mean_advantage_abs': 0.7750875949859619, 'diag/policy_grad_norm_max': 0.5488227605819702, 'diag/policy_grad_norm_mean': 0.5345750451087952, 'diag/value_explained_var': 0.11676985025405884, 'diag/log_std_mean': -0.08229860663414001, 'diag/log_std_min': -0.8245542049407959, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0034993491135537624, 'diag/mu_abs_mean': 0.2615835666656494, 'diag/policy_drift_mean': 0.010407185181975365, 'diag/policy_drift_max': 0.06228826940059662, 'diag/policy_kl_mean': 0.0031979952473193407, 'diag/policy_kl_max': 0.015838265419006348, 'diag/mu_target_mag_mean': 0.7737444639205933, 'diag/mu_target_mag_max': 12.854856491088867, 'diag/pretanh_sat_frac': 0.052225748697916664}
{'training/total_steps': 65536, 'training/updates': 8, 'training/walltime': np.float64(36.178), 'training/update_time': np.float64(1.157), 'training/policy_pc_loss': 5.53288459777832, 'training/value_pc_loss': 0.05169716477394104, 'training/mean_value': -0.07476665824651718, 'training/mean_reward': -0.015839379280805588, 'training/mean_advantage_abs': 0.7643752098083496, 'diag/policy_grad_norm_max': 0.5429192781448364, 'diag/policy_grad_norm_mean': 0.5073667168617249, 'diag/value_explained_var': 0.18225669860839844, 'diag/log_std_mean': -0.0986630916595459, 'diag/log_std_min': -0.8111933469772339, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0022786459885537624, 'diag/mu_abs_mean': 0.26585355401039124, 'diag/policy_drift_mean': 0.010119758546352386, 'diag/policy_drift_max': 0.06828901171684265, 'diag/policy_kl_mean': 0.002723630052059889, 'diag/policy_kl_max': 0.012201964855194092, 'diag/mu_target_mag_mean': 0.8298556804656982, 'diag/mu_target_mag_max': 15.700154304504395, 'diag/pretanh_sat_frac': 0.051045735677083336}
{'training/total_steps': 73728, 'training/updates': 9, 'training/walltime': np.float64(37.348), 'training/update_time': np.float64(1.162), 'training/policy_pc_loss': 5.659792900085449, 'training/value_pc_loss': 0.04606512561440468, 'training/mean_value': -0.08288390934467316, 'training/mean_reward': -0.015046494081616402, 'training/mean_advantage_abs': 0.7765003442764282, 'diag/policy_grad_norm_max': 0.5202023983001709, 'diag/policy_grad_norm_mean': 0.5044954419136047, 'diag/value_explained_var': 0.20266950130462646, 'diag/log_std_mean': -0.11526640504598618, 'diag/log_std_min': -0.9355935454368591, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.001708984375, 'diag/mu_abs_mean': 0.26830238103866577, 'diag/policy_drift_mean': 0.009361270815134048, 'diag/policy_drift_max': 0.06468480825424194, 'diag/policy_kl_mean': 0.0025306534953415394, 'diag/policy_kl_max': 0.010379493236541748, 'diag/mu_target_mag_mean': 0.8542219996452332, 'diag/mu_target_mag_max': 15.097862243652344, 'diag/pretanh_sat_frac': 0.047932942708333336}
{'training/total_steps': 81920, 'training/updates': 10, 'training/walltime': np.float64(38.518), 'training/update_time': np.float64(1.162), 'training/policy_pc_loss': 5.674343109130859, 'training/value_pc_loss': 0.03794053941965103, 'training/mean_value': -0.09260746836662292, 'training/mean_reward': -0.013761118985712528, 'training/mean_advantage_abs': 0.7600924968719482, 'diag/policy_grad_norm_max': 0.5149539709091187, 'diag/policy_grad_norm_mean': 0.49390074610710144, 'diag/value_explained_var': 0.2705296277999878, 'diag/log_std_mean': -0.12947724759578705, 'diag/log_std_min': -0.923004150390625, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0013020833721384406, 'diag/mu_abs_mean': 0.26748228073120117, 'diag/policy_drift_mean': 0.009704167023301125, 'diag/policy_drift_max': 0.06401544064283371, 'diag/policy_kl_mean': 0.002593423705548048, 'diag/policy_kl_max': 0.010885298252105713, 'diag/mu_target_mag_mean': 0.8030197024345398, 'diag/mu_target_mag_max': 13.40578842163086, 'diag/pretanh_sat_frac': 0.043721516927083336}
Using JAX default device: cuda:0.
