|param: value|
|experiment_name:  pc_actor_critic_sgd_tanh_ts10_bench_mt10_stdglobal|
|seed:  1|
|write_logs_to_file:  False|
|save_model:  False|
|env_name:  halfcheetah|
|num_envs:  256|
|num_train_levels:  200|
|distribution_mode:  easy|
|arm_means:  (1.0, 0.9)|
|deterministic_rewards:  True|
|episode_length:  1000|
|eval_env:  True|
|num_eval_episodes:  10|
|eval_every:  10|
|total_timesteps:  1000000|
|unroll_length:  32|
|gamma:  0.99|
|gae_lambda:  0.95|
|learning_rate:  0.0003|
|value_learning_rate:  0.0003|
|target_scale:  1.0|
|pc_steps_per_update:  1|
|update_epochs:  2|
|num_minibatches:  4|
|normalize_advantages:  True|
|max_t1:  10|
|normalize_rewards:  True|
|exp_std:  True|
|state_indep_std:  True|
|optimizer:  sgd|
|width:  64|
|depth:  2|
|act_fn:  tanh|
|policy_init_logit_bias:  None|
|checkpoint_dir:  /workspace/PCPG/outputs/checkpoints|
INFO:2026-07-22 14:54:19,580:jax._src.xla_bridge:924: Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
Unable to initialize backend 'rocm': module 'jaxlib.xla_extension' has no attribute 'GpuAllocatorConfig'
INFO:2026-07-22 14:54:19,581:jax._src.xla_bridge:924: Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
Unable to initialize backend 'tpu': INTERNAL: Failed to open libtpu.so: libtpu.so: cannot open shared object file: No such file or directory
E0722 14:54:20.696574   82088 ptx_compiler_helpers.cc:87] *** WARNING *** Invoking ptxas with version 12.4.131, which corresponds to a CUDA version <=12.6.2. CUDA versions 12.x.y up to and including 12.6.2 miscompile certain edge cases around clamping.
Please upgrade to CUDA 12.6.3 or newer.
Using JAX default device: cuda:0.
/usr/local/lib/python3.11/dist-packages/brax/io/mjcf.py:480: UserWarning: Brax System, piplines and environments are not actively being maintained. Please see MJX for a well maintained JAX-based physics engine: https://github.com/google-deepmind/mujoco/tree/main/mjx. For a host of environments that use MJX, see: https://github.com/google-deepmind/mujoco_playground.
  warnings.warn(
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
Using JAX default device: cuda:0.
{'training/total_steps': 8192, 'training/updates': 1, 'training/walltime': np.float64(27.643), 'training/update_time': np.float64(27.643), 'training/policy_pc_loss': 3.518555164337158, 'training/value_pc_loss': 2.1870243549346924, 'training/mean_value': 0.07249008119106293, 'training/mean_reward': -0.16305163502693176, 'training/mean_advantage_abs': 0.7311291694641113, 'diag/policy_grad_norm_max': 0.330630898475647, 'diag/policy_grad_norm_mean': 0.26804226636886597, 'diag/value_explained_var': -0.03534674644470215, 'diag/log_std_mean': 0.0004953841562382877, 'diag/log_std_min': -0.2851313054561615, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.25555312633514404, 'diag/policy_drift_mean': 0.00017537047096993774, 'diag/policy_drift_max': 0.0010342076420783997, 'diag/policy_kl_mean': 0.1823977530002594, 'diag/policy_kl_max': 0.18239855766296387, 'diag/mu_target_mag_mean': 1.0020275115966797, 'diag/mu_target_mag_max': 11.335916519165039, 'diag/pretanh_sat_frac': 0.053975423177083336}
{'training/total_steps': 16384, 'training/updates': 2, 'training/walltime': np.float64(29.534), 'training/update_time': np.float64(1.326), 'training/policy_pc_loss': 3.404064178466797, 'training/value_pc_loss': 0.2511690855026245, 'training/mean_value': 0.06544288992881775, 'training/mean_reward': -0.0387333407998085, 'training/mean_advantage_abs': 0.7726641893386841, 'diag/policy_grad_norm_max': 0.2629600167274475, 'diag/policy_grad_norm_mean': 0.2344949096441269, 'diag/value_explained_var': -0.22846519947052002, 'diag/log_std_mean': -0.013304701074957848, 'diag/log_std_min': -0.320823609828949, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.23383276164531708, 'diag/policy_drift_mean': 0.00013379145821090788, 'diag/policy_drift_max': 0.0008232627296820283, 'diag/policy_kl_mean': 0.1782502830028534, 'diag/policy_kl_max': 0.17825055122375488, 'diag/mu_target_mag_mean': 0.8484344482421875, 'diag/mu_target_mag_max': 15.180609703063965, 'diag/pretanh_sat_frac': 0.06365966796875}
{'training/total_steps': 24576, 'training/updates': 3, 'training/walltime': np.float64(30.904), 'training/update_time': np.float64(1.36), 'training/policy_pc_loss': 4.706483840942383, 'training/value_pc_loss': 0.14650487899780273, 'training/mean_value': 0.06271012127399445, 'training/mean_reward': -0.027024606242775917, 'training/mean_advantage_abs': 0.7827895879745483, 'diag/policy_grad_norm_max': 0.32118338346481323, 'diag/policy_grad_norm_mean': 0.2760285437107086, 'diag/value_explained_var': -0.40602195262908936, 'diag/log_std_mean': -0.10397456586360931, 'diag/log_std_min': -0.4669845700263977, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.23139016330242157, 'diag/policy_drift_mean': 0.00014871242456138134, 'diag/policy_drift_max': 0.00076894840458408, 'diag/policy_kl_mean': 0.12071962654590607, 'diag/policy_kl_max': 0.12072020769119263, 'diag/mu_target_mag_mean': 0.8049302101135254, 'diag/mu_target_mag_max': 11.415693283081055, 'diag/pretanh_sat_frac': 0.06553141276041667}
{'training/total_steps': 32768, 'training/updates': 4, 'training/walltime': np.float64(32.194), 'training/update_time': np.float64(1.283), 'training/policy_pc_loss': 8.764493942260742, 'training/value_pc_loss': 0.10705472528934479, 'training/mean_value': 0.05474197119474411, 'training/mean_reward': -0.021848635748028755, 'training/mean_advantage_abs': 0.7839859127998352, 'diag/policy_grad_norm_max': 0.37054434418678284, 'diag/policy_grad_norm_mean': 0.2738136351108551, 'diag/value_explained_var': -0.5261400938034058, 'diag/log_std_mean': -0.18614709377288818, 'diag/log_std_min': -0.8670651912689209, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.22695378959178925, 'diag/policy_drift_mean': 0.00016444157517980784, 'diag/policy_drift_max': 0.0011618055868893862, 'diag/policy_kl_mean': 0.7407963275909424, 'diag/policy_kl_max': 0.740797758102417, 'diag/mu_target_mag_mean': 0.8756489157676697, 'diag/mu_target_mag_max': 15.564408302307129, 'diag/pretanh_sat_frac': 0.057779947916666664}
{'training/total_steps': 40960, 'training/updates': 5, 'training/walltime': np.float64(33.345), 'training/update_time': np.float64(1.143), 'training/policy_pc_loss': 5.358413219451904, 'training/value_pc_loss': 0.06737028807401657, 'training/mean_value': 0.055643074214458466, 'training/mean_reward': -0.016449622809886932, 'training/mean_advantage_abs': 0.7954567670822144, 'diag/policy_grad_norm_max': 0.36582043766975403, 'diag/policy_grad_norm_mean': 0.29254865646362305, 'diag/value_explained_var': -0.5692360401153564, 'diag/log_std_mean': -0.15784500539302826, 'diag/log_std_min': -0.7819671034812927, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2221357822418213, 'diag/policy_drift_mean': 0.00020862223755102605, 'diag/policy_drift_max': 0.0014869495062157512, 'diag/policy_kl_mean': 0.0710550993680954, 'diag/policy_kl_max': 0.07105588912963867, 'diag/mu_target_mag_mean': 0.961889922618866, 'diag/mu_target_mag_max': 19.44063377380371, 'diag/pretanh_sat_frac': 0.06412760416666667}
{'training/total_steps': 49152, 'training/updates': 6, 'training/walltime': np.float64(34.485), 'training/update_time': np.float64(1.132), 'training/policy_pc_loss': 5.7861175537109375, 'training/value_pc_loss': 0.0662289708852768, 'training/mean_value': 0.054912738502025604, 'training/mean_reward': -0.015586292371153831, 'training/mean_advantage_abs': 0.7984441518783569, 'diag/policy_grad_norm_max': 0.36979666352272034, 'diag/policy_grad_norm_mean': 0.29744309186935425, 'diag/value_explained_var': -0.6468218564987183, 'diag/log_std_mean': -0.19341222941875458, 'diag/log_std_min': -0.8290226459503174, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.22563526034355164, 'diag/policy_drift_mean': 0.00022413188708014786, 'diag/policy_drift_max': 0.0016938194166868925, 'diag/policy_kl_mean': 0.05333099514245987, 'diag/policy_kl_max': 0.053332388401031494, 'diag/mu_target_mag_mean': 0.854667603969574, 'diag/mu_target_mag_max': 11.704455375671387, 'diag/pretanh_sat_frac': 0.058390299479166664}
{'training/total_steps': 57344, 'training/updates': 7, 'training/walltime': np.float64(35.733), 'training/update_time': np.float64(1.239), 'training/policy_pc_loss': 5.458477020263672, 'training/value_pc_loss': 0.07633326947689056, 'training/mean_value': 0.05111273005604744, 'training/mean_reward': -0.017048345878720284, 'training/mean_advantage_abs': 0.7854161262512207, 'diag/policy_grad_norm_max': 0.33268803358078003, 'diag/policy_grad_norm_mean': 0.2949233055114746, 'diag/value_explained_var': -0.555687665939331, 'diag/log_std_mean': -0.17427979409694672, 'diag/log_std_min': -0.6906617879867554, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.22661662101745605, 'diag/policy_drift_mean': 0.00018902748706750572, 'diag/policy_drift_max': 0.0013800642918795347, 'diag/policy_kl_mean': 0.06945445388555527, 'diag/policy_kl_max': 0.069455087184906, 'diag/mu_target_mag_mean': 0.9052133560180664, 'diag/mu_target_mag_max': 17.997455596923828, 'diag/pretanh_sat_frac': 0.048868815104166664}
{'training/total_steps': 65536, 'training/updates': 8, 'training/walltime': np.float64(37.035), 'training/update_time': np.float64(1.295), 'training/policy_pc_loss': 8.684747695922852, 'training/value_pc_loss': 0.07089296728372574, 'training/mean_value': 0.04715682193636894, 'training/mean_reward': -0.017571046948432922, 'training/mean_advantage_abs': 0.7825590372085571, 'diag/policy_grad_norm_max': 0.3851375877857208, 'diag/policy_grad_norm_mean': 0.32873794436454773, 'diag/value_explained_var': -0.5251383781433105, 'diag/log_std_mean': -0.31163251399993896, 'diag/log_std_min': -0.9966889023780823, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2288157194852829, 'diag/policy_drift_mean': 0.00025409733643755317, 'diag/policy_drift_max': 0.001307702623307705, 'diag/policy_kl_mean': 0.18773993849754333, 'diag/policy_kl_max': 0.18774127960205078, 'diag/mu_target_mag_mean': 0.8779165148735046, 'diag/mu_target_mag_max': 17.607803344726562, 'diag/pretanh_sat_frac': 0.054728190104166664}
{'training/total_steps': 73728, 'training/updates': 9, 'training/walltime': np.float64(38.388), 'training/update_time': np.float64(1.342), 'training/policy_pc_loss': 7.902720928192139, 'training/value_pc_loss': 0.06776140630245209, 'training/mean_value': 0.04222617298364639, 'training/mean_reward': -0.016060637310147285, 'training/mean_advantage_abs': 0.7945614457130432, 'diag/policy_grad_norm_max': 0.38043078780174255, 'diag/policy_grad_norm_mean': 0.345276415348053, 'diag/value_explained_var': -0.49167442321777344, 'diag/log_std_mean': -0.3308444023132324, 'diag/log_std_min': -0.7675930261611938, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.2270781695842743, 'diag/policy_drift_mean': 0.0002919647085946053, 'diag/policy_drift_max': 0.0019987202249467373, 'diag/policy_kl_mean': 0.09525025635957718, 'diag/policy_kl_max': 0.09525233507156372, 'diag/mu_target_mag_mean': 1.0460972785949707, 'diag/mu_target_mag_max': 14.952044486999512, 'diag/pretanh_sat_frac': 0.0335693359375}
{'training/total_steps': 81920, 'training/updates': 10, 'training/walltime': np.float64(39.612), 'training/update_time': np.float64(1.213), 'training/policy_pc_loss': 8.365351676940918, 'training/value_pc_loss': 0.05706164613366127, 'training/mean_value': 0.030272580683231354, 'training/mean_reward': -0.014734544791281223, 'training/mean_advantage_abs': 0.7890474796295166, 'diag/policy_grad_norm_max': 0.42657577991485596, 'diag/policy_grad_norm_mean': 0.3598424792289734, 'diag/value_explained_var': -0.5409795045852661, 'diag/log_std_mean': -0.38909101486206055, 'diag/log_std_min': -0.8505258560180664, 'diag/frac_std_at_min': 0.0, 'diag/frac_std_at_max': 0.0, 'diag/mu_abs_mean': 0.22621828317642212, 'diag/policy_drift_mean': 0.0002878604573197663, 'diag/policy_drift_max': 0.0019232741324231029, 'diag/policy_kl_mean': 0.06116858124732971, 'diag/policy_kl_max': 0.06117105484008789, 'diag/mu_target_mag_mean': 1.015604019165039, 'diag/mu_target_mag_max': 14.484818458557129, 'diag/pretanh_sat_frac': 0.030293782552083332}
Using JAX default device: cuda:0.
